Conditions;ICD-10;ICD-11
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Non-specific early-onset epileptic encephalopathy;G40.4;
Sporadic porphyria cutanea tarda;E80.1;5C58.10
Familial porphyria cutanea tarda;E80.1;5C58.10
Familial porphyria cutanea tarda;E80.1;5C58.10
Charcot-Marie-Tooth disease type 2S;G60.0;
46,XY disorder of sex development due to testicular 17,20-desmolase deficiency;E25.0;
46,XY disorder of sex development due to testicular 17,20-desmolase deficiency;E25.0;
NDE1-related microhydranencephaly;Q04.8;
NUT midline carcinoma;C80.9;
NUT midline carcinoma;C80.9;
X-linked erythropoietic protoporphyria;E80.0;
Postural orthostatic tachycardia syndrome due to NET deficiency;I95.1;
PGM3-CDG;E77.8;
DNAJB2-related Charcot-Marie-Tooth disease type 2;G60.0;
Ventriculomegaly-cystic kidney disease;Q04.8;
Mandibulofacial dysostosis with alopecia;Q75.4;
Combined oxidative phosphorylation defect type 23;E88.8;
46,XX ovarian dysgenesis-short stature syndrome;Q96.8;
Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome;Q87.8;
Cerebellar-facial-dental syndrome;Q87.0;
Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome;Q87.8;
Autoimmune interstitial lung disease-arthritis syndrome;J84.8;
Autosomal dominant spastic paraplegia type 73;G11.4;8B44.00
Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome;Q82.8;
Combined oxidative phosphorylation defect type 24;E88.8;5C53.23
Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome;;
Combined immunodeficiency due to LRBA deficiency;D81.8;4A01.21
3-methylglutaconic aciduria type 7;;
Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome;G31.8;
Limb-girdle muscular dystrophy due to POMK deficiency;G71.0;8C70.41
NIK deficiency;D81.8;4A01.1Y
DOCK2 deficiency;D81.9;
Susceptibility to localized juvenile periodontitis;D71;
Autosomal dominant spastic paraplegia type 9A;G11.4;8B44.00
Autosomal dominant spastic paraplegia type 9A;G11.4;8B44.00
Autosomal dominant spastic paraplegia type 9B;G11.4;8B44.00
Autosomal recessive spastic paraplegia type 9B;G11.4;8B44.00
Mitochondrial pyruvate carrier deficiency;E74.4;5C53.0Y
Lipoyl transferase 2 deficiency;E88.8;
Polymerase proofreading-related adenomatous polyposis;D12.6;
Polymerase proofreading-related adenomatous polyposis;D12.6;
Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome;E75.2;
Tremor-ataxia-central hypomyelination syndrome;E75.2;
Combined oxidative phosphorylation defect type 25;E88.8;5C53.23
Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome;D04.8;
Autosomal dominant Charcot-Marie-Tooth disease type 2V;G60.0;
Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome;Q76.1;
Progressive scapulohumeroperoneal distal myopathy;G71.0;
19p13.3 microduplication syndrome;Q92.3;
Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome;Q02;
CAD-CDG;E77.8;5C54.2
Autosomal recessive brachyolmia;Q76.3;LD24.5Y
Progressive autosomal recessive ataxia-deafness syndrome;G11.1;
Isolated focal non-epidermolytic palmoplantar keratoderma;L98.8;
Isolated focal non-epidermolytic palmoplantar keratoderma;L98.8;
Regressive spondylometaphyseal dysplasia;Q77.8;
NON RARE IN EUROPE: Primary bile acid malabsorption;;
Symptomatic form of fragile X syndrome in female carriers;Q99.2;
Familial congenital nasolacrimal duct obstruction;Q10.5;LA14.14
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation;Q87.8;
Congenital insensitivity to pain with severe intellectual disability;G60.8;
Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency;G11.1;
Polyendocrine-polyneuropathy syndrome;E34.8;
Kuru;A81.8;8E01.1
Pleomorphic salivary gland adenoma;D11.0;
Pleomorphic salivary gland adenoma;D11.0;
NTHL1-related attenuated familial adenomatous polyposis;D12.6;
Infantile multisystem neurologic-endocrine-pancreatic disease;Q87.8;
Hereditary sensory neuropathy-deafness-dementia syndrome;G60.8;
X-linked myotubular myopathy-abnormal genitalia syndrome;Q99.8;
X-linked myotubular myopathy-abnormal genitalia syndrome;Q99.8;
Hereditary neuroendocrine tumor of small intestine;C17.9;
Polyglucosan body myopathy type 2;E74.0;
Autosomal dominant mitochondrial myopathy with exercise intolerance;G71.3;
Predisposition to invasive fungal disease due to CARD9 deficiency;D84.8;
Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome;E88.8;
Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome;Q87.8;
Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome;F78.1;
Syndromic sensorineural deafness due to combined oxidative phosphorylation defect;E88.8;
X-linked intellectual disability-short stature-overweight syndrome;Q87.8;LD90
Clear cell sarcoma of kidney;C64;
Clear cell sarcoma of kidney;C64;
Clear cell sarcoma of kidney;C64;
Clear cell sarcoma of kidney;C64;
Clear cell sarcoma of kidney;C64;
Clear cell sarcoma of kidney;C64;
X-linked intellectual disability-hypotonia-movement disorder syndrome;F78.8;LD90
Progressive myoclonic epilepsy type 9;G40.3;
Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome;Q87.8;
Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome;Q87.0;
Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome;Q02;
Megalencephaly-severe kyphoscoliosis-overgrowth syndrome;Q87.3;LD2C
ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement;G40.4;
Complex lethal osteochondrodysplasia;Q78.8;
Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome;Q87.8;
Multiple mitochondrial dysfunctions syndrome type 4;E88.8;
Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome;Q87.0;
NON RARE IN EUROPE: Specific language impairment;;
Spinocerebellar ataxia type 41;G11.2;
Spinocerebellar ataxia type 42;G11.8;
Ataxia-oculomotor apraxia type 4;G60.2;
Spondyloepiphyseal dysplasia, Stanescu type;Q77.7;
Autosomal recessive spastic paraplegia type 75;G11.4;
Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome;Q87.8;
X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome;Q87.0;LD90
Spastic paraplegia-severe developmental delay-epilepsy syndrome;Q87.8;
Short stature-brachydactyly-obesity-global developmental delay syndrome;Q87.8;
NON RARE IN EUROPE: Infantile capillary hemangioma;;
NON RARE IN EUROPE: Infantile capillary hemangioma;;
NON RARE IN EUROPE: Infantile capillary hemangioma;;
Intellectual disability syndrome due to a DYRK1A point mutation;Q87.8;LD90.Y
BENTA disease;D81.8;
NEK9-related lethal skeletal dysplasia;Q77.2;
Neonatal alloimmune neutropenia;P61.5;KA8E
Primary dystonia, DYT27 type;G24.1;
COG6-CGD;E77.8;
Fever-associated acute infantile liver failure syndrome;K72.0;
Fever-associated acute infantile liver failure syndrome;K72.0;
Basel-Vanagaite-Smirin-Yosef syndrome;Q87.8;
Familial gastric type 1 neuroendocrine tumor;C16.9;
Familial cavitary optic disc anomaly;Q14.2;
Symptomatic form of hemochromatosis type 1;;
Symptomatic form of hemochromatosis type 1;;
Fetal encasement syndrome;Q87.8;
Class I glucose-6-phosphate dehydrogenase deficiency;D55.0;
Exercise-induced malignant hyperthermia;T88.3;NF06.0
Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome;Q87.0;
TMEM199-CDG;E77.8;
Martinique crinkled retinal pigment epitheliopathy;H35.5;
Autosomal recessive spastic paraplegia type 77;G11.4;
Familial patent arterial duct;Q25.8;
Familial patent arterial duct;Q25.8;
Autosomal dominant Charcot-Marie-Tooth disease type 2Z;G60.0;
Autosomal recessive Charcot-Marie-Tooth disease type 2X;G60.0;
Neonatal severe cardiopulmonary failure due to mitochondrial methylation defect;E88.8;
Macrocephaly-intellectual disability-left ventricular non compaction syndrome;Q87.8;
Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome;G11.0;
LIMS2-related limb-girdle muscular dystrophy;;
Autosomal dominant thrombocytopenia with platelet secretion defect;D69.4;
Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome;G71.0;
Seizures-scoliosis-macrocephaly syndrome;E77.8;
VPS11-related autosomal recessive hypomyelinating leukodystrophy;G93.8;
Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation;Q87.8;
SMARCA4-deficient sarcoma of thorax;C49.3;
Tubulinopathy-associated dysgyria;Q04.8;
Tubulinopathy-associated dysgyria;Q04.8;
Tubulinopathy-associated dysgyria;Q04.8;
Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome;G71.2;
Intellectual disability-epilepsy-extrapyramidal syndrome;G93.8;
Microcephalic cortical malformations-short stature due to RTTN deficiency;Q02;
Cryptogenic multifocal ulcerous stenosing enteritis;K63.8;DA94.02
Chronic enteropathy associated with SLCO2A1 gene;K63.8;
Autosomal recessive spastic paraplegia type 74;G11.4;
Isolated generalized anhidrosis with normal sweat glands;L98.8;
Colobomatous macrophthalmia-microcornea syndrome;Q15.8;
White-Sutton syndrome;Q87.0;
CCDC115-CDG;E77.8;
SLC39A8-CDG;E77.8;
Rhizomelic chondrodysplasia punctata type 5;Q77.3;LD24.04
Severe primary trimethylaminuria;E88.8;
BVES-related limb-girdle muscular dystrophy;G71.0;
Autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome;G60.8;
Erythrokeratodermia-cardiomyopathy syndrome;I42.0;
Hereditary pediatric Behçet-like disease;;
Hereditary pediatric Behçet-like disease;;
Hereditary pediatric Behçet-like disease;;
Combined immunodeficiency due to TFRC deficiency;D81.8;
Autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome;Q87.2;
Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome;Q87.8;
PMP2-related Charcot-Marie-Tooth disease type 1;G60.0;
Congenital generalized hypercontractile muscle stiffness syndrome;G71.2;
IL21-related infantile inflammatory bowel disease;D84.8;
Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome;G11.4;
Combined oxidative phosphorylation defect type 26;E88.8;
Pediatric multiple sclerosis;G35;
Pediatric multiple sclerosis;G35;
Nodular fasciitis;M79.8;FB51.2
Nodular fasciitis;M79.8;FB51.2
Pontine autosomal dominant microangiopathy with leukoencephalopathy;I67.8;
Combined oxidative phosphorylation defect type 27;E88.8;
Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder;D69.1;
Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome;Q02;
PMP22-RAI1 contiguous gene duplication syndrome;Q92.3;
Kosaki overgrowth syndrome;Q87.3;LD2C
Autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency;D84.8;
Palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome;Q87.8;
Combined oxidative phosphorylation defect type 29;E88.8;
Combined oxidative phosphorylation defect type 30;E88.8;
Lethal left ventricular non-compaction-seizures-hypotonia-cataract-developmental delay syndrome;E88.8;
Hereditary sensory and autonomic neuropathy type 8;G60.8;
Progressive familial intrahepatic cholestasis type 5;K76.8;5C58.03
Progressive familial intrahepatic cholestasis type 4;K76.8;
MYO5B-related progressive familial intrahepatic cholestasis;K76.8;5C58.03
Lethal hydranencephaly-diaphragmatic hernia syndrome;Q87.8;
MSH3-related attenuated familial adenomatous polyposis;D12.6;2B90.Y
High grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement;C85.7;
High grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement;C85.7;
High grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement;C85.7;
Isolated neonatal sclerosing cholangitis;K83.0;
POGLUT1-related limb-girdle muscular dystrophy R21;G71.0;
Hereditary thrombocytopenia with early-onset myelofibrosis;D69.4;
Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome;G31.8;
X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability;Q87.8;
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome;Q87.8;
X-linked intellectual disability-global development delay-facial dysmorphism-sacral caudal remnant syndrome;Q87.0;LD90
PYCR2-related microcephaly-progressive leukoencephalopathy;Q87.8;
Familial Chilblain lupus;L93.2;
Familial Chilblain lupus;L93.2;
Familial Chilblain lupus;L93.2;
USP18 deficiency;Q04.8;
Familial schizencephaly;Q04.6;LA05.61
HTRA1-related autosomal dominant cerebral small vessel disease;I67.8;
Adenylosuccinate synthetase-like 1-related distal myopathy;G71.0;
X-linked keloid scarring-reduced joint mobility-increased optic cup-to-disc ratio syndrome;Q87.5;
Acquired schizencephaly;Q04.6;LA05.61
Acquired schizencephaly;Q04.6;LA05.61
Acquired schizencephaly;Q04.6;LA05.61
CLCN4-related X-linked intellectual disability syndrome;F78.1;LD90
EMILIN-1-related connective tissue disease;G60.8;
MFF-related encephalopathy due to mitochondrial and peroxisomal fission defect;E88.8;5C5Y
Prenatal-onset spinal muscular atrophy with congenital bone fractures;G12.8;
Prenatal-onset spinal muscular atrophy with congenital bone fractures;G12.8;
Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome;G71.0;
Macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome;D69.49;
Autosomal dominant Charcot-Marie-Tooth disease type 2 due to DGAT2 mutation;G60.0;
Pierpont syndrome;Q87.8;
Microcephaly-congenital cataract-psoriasiform dermatitis syndrome;E88.8;
Female infertility due to oocyte meiotic arrest;N97.8;
Female infertility due to oocyte meiotic arrest;N97.8;
Female infertility due to oocyte meiotic arrest;N97.8;
Female infertility due to oocyte meiotic arrest;N97.8;
Split-foot malformation-mesoaxial polydactyly syndrome;Q74.8;
Osteofibrous dysplasia;M85.0;
Autosomal dominant Charcot-Marie-Tooth disease type 2W;G60.0;
SIX2-related frontonasal dysplasia;Q75.8;
Autosomal recessive spastic paraplegia type 76;G11.4;
Global developmental delay-neuro-ophthalmological abnormalities-seizures-intellectual disability syndrome;F84.8;
Transketolase deficiency;E88.8;5C51.0
Severe growth deficiency-strabismus-extensive dermal melanocytosis-intellectual disability syndrome;Q87.8;
TBCK-related intellectual disability syndrome;Q87.0;
Early-onset epilepsy-intellectual disability-brain anomalies syndrome;E77.8;
TELO2-related intellectual disability-neurodevelopmental disorder;Q87.8;
DDX41-related hematologic malignancy predisposition syndrome;C96.7;
Distal myopathy, Tateyama type;G71.0;
Vibratory urticaria;L50.4;EB01.Y
RERE-related neurodevelopmental syndrome;Q87.8;
MIRAGE syndrome;D46.7;
Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome;Q87.8;
DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome;H90.3;
Infantile-onset generalized dyskinesia with orofacial involvement;G24.8;
